UF;Codigo da Infracao;Quantidade
DISTRITO FEDERAL;7277;6
GOIAS;7277;2
MATO GROSSO;7277;1
MATO GROSSO DO SUL;7277;1
MINAS GERAIS;7277;12
PARA;7277;1
PARANA;7277;21
RIO DE JANEIRO;7277;1
RIO GRANDE DO NORTE;7277;1
RIO GRANDE DO SUL;7277;381
SANTA CATARINA;7277;20
SAO PAULO;7277;90
ALAGOAS;7285;2
AMAZONAS;7285;3
BAHIA;7285;10
CEARA;7285;357
DISTRITO FEDERAL;7285;111
ESPIRITO SANTO;7285;2
GOIAS;7285;36
MATO GROSSO;7285;7
MATO GROSSO DO SUL;7285;3
MINAS GERAIS;7285;40
PARA;7285;11
PARAIBA;7285;4
PARANA;7285;586
PERNAMBUCO;7285;122
PIAUI;7285;3
RIO DE JANEIRO;7285;7
RIO GRANDE DO NORTE;7285;11
RIO GRANDE DO SUL;7285;365
RORAIMA;7285;1
SANTA CATARINA;7285;39
SAO PAULO;7285;88
SERGIPE;7285;6
ACRE;7293;1
ALAGOAS;7293;2
AMAZONAS;7293;1
BAHIA;7293;4
CEARA;7293;13
DISTRITO FEDERAL;7293;7
ESPIRITO SANTO;7293;5
GOIAS;7293;40
MARANHAO;7293;9
MATO GROSSO;7293;3
MATO GROSSO DO SUL;7293;34
MINAS GERAIS;7293;97
PARA;7293;9
PARAIBA;7293;6
PARANA;7293;17
PERNAMBUCO;7293;11
PIAUI;7293;204
RIO DE JANEIRO;7293;21
RIO GRANDE DO NORTE;7293;2
RIO GRANDE DO SUL;7293;115
RONDONIA;7293;1
RORAIMA;7293;4
SANTA CATARINA;7293;15
SAO PAULO;7293;257
SERGIPE;7293;18
TOCANTINS;7293;1
BAHIA;7307;1
CEARA;7307;1
MATO GROSSO;7307;1
MINAS GERAIS;7307;9
PARANA;7307;1
RIO GRANDE DO SUL;7307;23
SANTA CATARINA;7307;10
SAO PAULO;7307;6
ALAGOAS;7315;7
AMAZONAS;7315;10
BAHIA;7315;11
CEARA;7315;4
DISTRITO FEDERAL;7315;83
ESPIRITO SANTO;7315;3
GOIAS;7315;115
MARANHAO;7315;3
MATO GROSSO;7315;12
MATO GROSSO DO SUL;7315;1
MINAS GERAIS;7315;98
PARA;7315;1
PARAIBA;7315;6
PARANA;7315;63
PERNAMBUCO;7315;123
PIAUI;7315;6
RIO DE JANEIRO;7315;22
RIO GRANDE DO NORTE;7315;13
RIO GRANDE DO SUL;7315;52
RONDONIA;7315;1
SANTA CATARINA;7315;69
SAO PAULO;7315;861
SERGIPE;7315;3
TOCANTINS;7315;1
ALAGOAS;7323;1
AMAPA;7323;1
BAHIA;7323;4
CEARA;7323;5
DISTRITO FEDERAL;7323;9
ESPIRITO SANTO;7323;3
GOIAS;7323;40
MARANHAO;7323;1
MATO GROSSO;7323;10
MATO GROSSO DO SUL;7323;9
MINAS GERAIS;7323;43
PARA;7323;6
PARANA;7323;71
PERNAMBUCO;7323;27
PIAUI;7323;2
RIO DE JANEIRO;7323;4
RIO GRANDE DO NORTE;7323;1
RIO GRANDE DO SUL;7323;37
RONDONIA;7323;1
RORAIMA;7323;2
SANTA CATARINA;7323;36
SAO PAULO;7323;95
SERGIPE;7323;4
TOCANTINS;7323;1
ALAGOAS;7331;1
CEARA;7331;1
MINAS GERAIS;7331;5
PARANA;7331;1
PERNAMBUCO;7331;1
RIO DE JANEIRO;7331;1
RIO GRANDE DO SUL;7331;8
SANTA CATARINA;7331;1
SAO PAULO;7331;13
ACRE;7340;212
ALAGOAS;7340;395
AMAZONAS;7340;121
AMAPA;7340;64
BAHIA;7340;555
CEARA;7340;6083
DISTRITO FEDERAL;7340;373
ESPIRITO SANTO;7340;225
GOIAS;7340;2199
MARANHAO;7340;262
MATO GROSSO;7340;1687
MATO GROSSO DO SUL;7340;118
MINAS GERAIS;7340;3392
PARA;7340;202
PARAIBA;7340;287
PARANA;7340;418
PERNAMBUCO;7340;2221
PIAUI;7340;29
RIO DE JANEIRO;7340;75
RIO GRANDE DO NORTE;7340;75
RIO GRANDE DO SUL;7340;690
RONDONIA;7340;95
RORAIMA;7340;16
SANTA CATARINA;7340;1236
SAO PAULO;7340;3217
SERGIPE;7340;173
TOCANTINS;7340;156
ACRE;7358;1
ALAGOAS;7358;3
AMAZONAS;7358;3
BAHIA;7358;17
CEARA;7358;7
DISTRITO FEDERAL;7358;63
ESPIRITO SANTO;7358;5
GOIAS;7358;137
MARANHAO;7358;1
MATO GROSSO;7358;32
MATO GROSSO DO SUL;7358;4
MINAS GERAIS;7358;79
PARA;7358;1
PARAIBA;7358;4
PARANA;7358;49
PERNAMBUCO;7358;230
PIAUI;7358;2
RIO DE JANEIRO;7358;7
RIO GRANDE DO NORTE;7358;3
RIO GRANDE DO SUL;7358;109
RONDONIA;7358;1
SANTA CATARINA;7358;154
SAO PAULO;7358;232
SERGIPE;7358;7
TOCANTINS;7358;9
ACRE;7366;51
ALAGOAS;7366;346
AMAZONAS;7366;249
AMAPA;7366;43
BAHIA;7366;2878
CEARA;7366;510
DISTRITO FEDERAL;7366;877
ESPIRITO SANTO;7366;396
GOIAS;7366;3209
MARANHAO;7366;307
MATO GROSSO;7366;959
MATO GROSSO DO SUL;7366;447
MINAS GERAIS;7366;5127
PARA;7366;215
PARAIBA;7366;475
PARANA;7366;895
PERNAMBUCO;7366;1801
PIAUI;7366;396
RIO DE JANEIRO;7366;2259
RIO GRANDE DO NORTE;7366;299
RIO GRANDE DO SUL;7366;1333
RONDONIA;7366;152
RORAIMA;7366;22
SANTA CATARINA;7366;1651
SAO PAULO;7366;17013
SERGIPE;7366;269
TOCANTINS;7366;167
ACRE;7374;2
ALAGOAS;7374;3
AMAZONAS;7374;8
AMAPA;7374;1
BAHIA;7374;20
CEARA;7374;4
DISTRITO FEDERAL;7374;2
ESPIRITO SANTO;7374;6
GOIAS;7374;55
MARANHAO;7374;6
MATO GROSSO;7374;2
MATO GROSSO DO SUL;7374;1
MINAS GERAIS;7374;44
PARA;7374;8
PARAIBA;7374;5
PARANA;7374;18
PERNAMBUCO;7374;4
PIAUI;7374;3
RIO DE JANEIRO;7374;171
RIO GRANDE DO NORTE;7374;1
RIO GRANDE DO SUL;7374;35
RONDONIA;7374;3
SANTA CATARINA;7374;118
SAO PAULO;7374;110
SERGIPE;7374;5
GOIAS;7420;1
ACRE;7455;280
ALAGOAS;7455;2672
AMAZONAS;7455;3333
AMAPA;7455;321
BAHIA;7455;52872
CEARA;7455;60478
DISTRITO FEDERAL;7455;79205
ESPIRITO SANTO;7455;10348
GOIAS;7455;218646
MARANHAO;7455;10695
MATO GROSSO;7455;22830
MATO GROSSO DO SUL;7455;19856
MINAS GERAIS;7455;229151
PARA;7455;20798
PARAIBA;7455;20596
PARANA;7455;71812
PERNAMBUCO;7455;36225
PIAUI;7455;17962
RIO DE JANEIRO;7455;102237
RIO GRANDE DO NORTE;7455;7842
RIO GRANDE DO SUL;7455;53826
RONDONIA;7455;1412
RORAIMA;7455;6686
SANTA CATARINA;7455;80001
SAO PAULO;7455;890960
SERGIPE;7455;7287
TOCANTINS;7455;9127
ACRE;7463;43
ALAGOAS;7463;563
AMAZONAS;7463;895
AMAPA;7463;66
BAHIA;7463;6338
CEARA;7463;7931
DISTRITO FEDERAL;7463;8244
ESPIRITO SANTO;7463;2082
GOIAS;7463;35298
MARANHAO;7463;1765
MATO GROSSO;7463;3886
MATO GROSSO DO SUL;7463;3238
MINAS GERAIS;7463;32767
PARA;7463;3759
PARAIBA;7463;3553
PARANA;7463;11984
PERNAMBUCO;7463;5595
PIAUI;7463;3203
RIO DE JANEIRO;7463;9547
RIO GRANDE DO NORTE;7463;1840
RIO GRANDE DO SUL;7463;8726
RONDONIA;7463;296
RORAIMA;7463;1192
SANTA CATARINA;7463;11573
SAO PAULO;7463;121257
SERGIPE;7463;589
TOCANTINS;7463;1821
ACRE;7471;15
ALAGOAS;7471;103
AMAZONAS;7471;131
AMAPA;7471;6
BAHIA;7471;578
CEARA;7471;838
DISTRITO FEDERAL;7471;993
ESPIRITO SANTO;7471;394
GOIAS;7471;4361
MARANHAO;7471;300
MATO GROSSO;7471;475
MATO GROSSO DO SUL;7471;503
MINAS GERAIS;7471;3818
PARA;7471;400
PARAIBA;7471;412
PARANA;7471;1481
PERNAMBUCO;7471;641
PIAUI;7471;515
RIO DE JANEIRO;7471;822
RIO GRANDE DO NORTE;7471;184
RIO GRANDE DO SUL;7471;767
RONDONIA;7471;50
RORAIMA;7471;124
SANTA CATARINA;7471;1251
SAO PAULO;7471;12454
SERGIPE;7471;48
TOCANTINS;7471;273
ALAGOAS;7552;33
AMAZONAS;7552;3
CEARA;7552;1
GOIAS;7552;1
MARANHAO;7552;2
MATO GROSSO;7552;1
MATO GROSSO DO SUL;7552;1
MINAS GERAIS;7552;25
PARA;7552;108
PARANA;7552;3
PERNAMBUCO;7552;5
RIO DE JANEIRO;7552;1
RIO GRANDE DO NORTE;7552;3
RIO GRANDE DO SUL;7552;3
SANTA CATARINA;7552;5
SAO PAULO;7552;33
SERGIPE;7552;1
BAHIA;7560;6
CEARA;7560;12
DISTRITO FEDERAL;7560;3
ESPIRITO SANTO;7560;2
GOIAS;7560;8
MARANHAO;7560;1
MATO GROSSO;7560;6
MINAS GERAIS;7560;16
PARA;7560;2
PARAIBA;7560;3
PARANA;7560;6
PERNAMBUCO;7560;3
PIAUI;7560;6
RIO DE JANEIRO;7560;7
RIO GRANDE DO NORTE;7560;3
RIO GRANDE DO SUL;7560;7
RONDONIA;7560;1
RORAIMA;7560;8
SANTA CATARINA;7560;3
SAO PAULO;7560;10
SERGIPE;7560;5
ACRE;7579;9
ALAGOAS;7579;50
AMAZONAS;7579;46
AMAPA;7579;102
BAHIA;7579;965
CEARA;7579;687
DISTRITO FEDERAL;7579;1074
ESPIRITO SANTO;7579;135
GOIAS;7579;570
MARANHAO;7579;178
MATO GROSSO;7579;41
MATO GROSSO DO SUL;7579;114
MINAS GERAIS;7579;869
PARA;7579;54
PARAIBA;7579;81
PARANA;7579;179
PERNAMBUCO;7579;376
PIAUI;7579;21
RIO DE JANEIRO;7579;522
RIO GRANDE DO NORTE;7579;253
RIO GRANDE DO SUL;7579;921
RONDONIA;7579;25
RORAIMA;7579;14
SANTA CATARINA;7579;1051
SAO PAULO;7579;5946
SERGIPE;7579;37
TOCANTINS;7579;18
ACRE;7587;31
ALAGOAS;7587;128
AMAZONAS;7587;58
AMAPA;7587;27
BAHIA;7587;1062
CEARA;7587;7226
DISTRITO FEDERAL;7587;4041
ESPIRITO SANTO;7587;232
GOIAS;7587;22605
MARANHAO;7587;783
MATO GROSSO;7587;429
MATO GROSSO DO SUL;7587;174
MINAS GERAIS;7587;30221
PARA;7587;280
PARAIBA;7587;859
PARANA;7587;1563
PERNAMBUCO;7587;2750
PIAUI;7587;6514
RIO DE JANEIRO;7587;8032
RIO GRANDE DO NORTE;7587;867
RIO GRANDE DO SUL;7587;3060
RONDONIA;7587;56
RORAIMA;7587;15
SANTA CATARINA;7587;944
SAO PAULO;7587;111587
SERGIPE;7587;61
TOCANTINS;7587;327
GOIAS;7595;4
RIO GRANDE DO NORTE;7595;1
SAO PAULO;7595;2
SAO PAULO;7609;2
BAHIA;7617;5
CEARA;7617;1
DISTRITO FEDERAL;7617;3
GOIAS;7617;8
MARANHAO;7617;2
MINAS GERAIS;7617;21
PARA;7617;2
PARANA;7617;6
RIO DE JANEIRO;7617;5
RIO GRANDE DO SUL;7617;6
SANTA CATARINA;7617;8
SAO PAULO;7617;151
ACRE;7625;3
ALAGOAS;7625;122
AMAZONAS;7625;391
AMAPA;7625;40
BAHIA;7625;840
CEARA;7625;473
DISTRITO FEDERAL;7625;407
ESPIRITO SANTO;7625;170
GOIAS;7625;1714
MARANHAO;7625;211
MATO GROSSO;7625;160
MATO GROSSO DO SUL;7625;208
MINAS GERAIS;7625;3285
PARA;7625;118
PARAIBA;7625;447
PARANA;7625;1068
PERNAMBUCO;7625;671
PIAUI;7625;99
RIO DE JANEIRO;7625;2456
RIO GRANDE DO NORTE;7625;394
RIO GRANDE DO SUL;7625;711
RONDONIA;7625;27
RORAIMA;7625;101
SANTA CATARINA;7625;1166
SAO PAULO;7625;5642
SERGIPE;7625;144
TOCANTINS;7625;13
ACRE;7633;30
ALAGOAS;7633;594
AMAZONAS;7633;435
AMAPA;7633;38
BAHIA;7633;4579
CEARA;7633;679
DISTRITO FEDERAL;7633;3433
ESPIRITO SANTO;7633;927
GOIAS;7633;7961
MARANHAO;7633;345
MATO GROSSO;7633;1264
MATO GROSSO DO SUL;7633;1734
MINAS GERAIS;7633;17331
PARA;7633;320
PARAIBA;7633;1047
PARANA;7633;5112
PERNAMBUCO;7633;9654
PIAUI;7633;1295
RIO DE JANEIRO;7633;6534
RIO GRANDE DO NORTE;7633;1425
RIO GRANDE DO SUL;7633;4382
RONDONIA;7633;328
RORAIMA;7633;95
SANTA CATARINA;7633;6953
SAO PAULO;7633;67801
SERGIPE;7633;466
TOCANTINS;7633;282
SAO PAULO;9121;1

